id,name,owner,repository,repository_url,homepage_url,primary_category,project_type,official_status,score,stars,forks,open_issues,primary_language,license,checked_at
deanpeters/Product-Manager-Skills,Product-Manager-Skills,deanpeters,deanpeters/Product-Manager-Skills,https://github.com/deanpeters/Product-Manager-Skills,,H.55,framework,community,61.6,5621,702,0,Shell,,2026-07-07T18:45:29.195112+00:00
onecli/onecli,onecli,onecli,onecli/onecli,https://github.com/onecli/onecli,,J.77,template,community,61.6,2458,132,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
dromara/liteflow,liteflow,dromara,dromara/liteflow,https://github.com/dromara/liteflow,,B.6,template,community,61.6,3793,518,0,Java,,2026-07-07T18:45:29.195112+00:00
microsoft/skills,skills,microsoft,microsoft/skills,https://github.com/microsoft/skills,,E.35,library,community,61.5,2695,304,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
snyk/agent-scan,agent-scan,snyk,snyk/agent-scan,https://github.com/snyk/agent-scan,,H.57,template,community,61.5,2755,244,0,Python,,2026-07-07T18:45:29.195112+00:00
Windy3f3f3f3f/claude-code-from-scratch,claude-code-from-scratch,Windy3f3f3f3f,Windy3f3f3f3f/claude-code-from-scratch,https://github.com/Windy3f3f3f3f/claude-code-from-scratch,,C.13,application,community,61.5,2189,477,0,Python,,2026-07-07T18:45:29.195112+00:00
KsanaDock/Microverse,Microverse,KsanaDock,KsanaDock/Microverse,https://github.com/KsanaDock/Microverse,,B.9,framework,community,61.5,2401,397,0,GDScript,,2026-07-07T18:45:29.195112+00:00
algorithmicsuperintelligence/openevolve,openevolve,algorithmicsuperintelligence,algorithmicsuperintelligence/openevolve,https://github.com/algorithmicsuperintelligence/openevolve,,C.13,application,community,61.4,6656,1064,0,Python,,2026-07-07T18:45:29.195112+00:00
agentscope-ai/AgentTeams,AgentTeams,agentscope-ai,agentscope-ai/AgentTeams,https://github.com/agentscope-ai/AgentTeams,,B.6,framework,community,61.4,5015,588,0,Go,,2026-07-07T18:45:29.195112+00:00
MrLesk/Backlog.md,Backlog.md,MrLesk,MrLesk/Backlog.md,https://github.com/MrLesk/Backlog.md,,B.6,framework,community,61.4,6005,359,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
OpenBMB/AgentVerse,AgentVerse,OpenBMB,OpenBMB/AgentVerse,https://github.com/OpenBMB/AgentVerse,,J.75,framework,community,61.4,5077,511,0,JavaScript,,2026-07-07T18:45:29.195112+00:00
trustgraph-ai/trustgraph,trustgraph,trustgraph-ai,trustgraph-ai/trustgraph,https://github.com/trustgraph-ai/trustgraph,,B.6,framework,community,61.3,2268,267,0,Python,,2026-07-07T18:45:29.195112+00:00
pguso/ai-agents-from-scratch,ai-agents-from-scratch,pguso,pguso/ai-agents-from-scratch,https://github.com/pguso/ai-agents-from-scratch,,E.35,library,community,61.3,4387,636,0,JavaScript,,2026-07-07T18:45:29.195112+00:00
modelcontextprotocol/go-sdk,go-sdk,modelcontextprotocol,modelcontextprotocol/go-sdk,https://github.com/modelcontextprotocol/go-sdk,,J.81,template,community,61.3,4772,468,0,Go,,2026-07-07T18:45:29.195112+00:00
AgentEra/Agently,Agently,AgentEra,AgentEra/Agently,https://github.com/AgentEra/Agently,,B.6,framework,community,61.3,1615,175,0,Python,,2026-07-07T18:45:29.195112+00:00
LiteLLM-Labs/litellm-agent-control-plane,litellm-agent-control-plane,LiteLLM-Labs,LiteLLM-Labs/litellm-agent-control-plane,https://github.com/LiteLLM-Labs/litellm-agent-control-plane,,G.49,sandbox,community,61.3,1092,117,0,Rust,,2026-07-07T18:45:29.195112+00:00
ATH-MaaS/ComfyUI-Copilot,ComfyUI-Copilot,ATH-MaaS,ATH-MaaS/ComfyUI-Copilot,https://github.com/ATH-MaaS/ComfyUI-Copilot,,C.15,IDE extension,community,61.2,5346,346,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
msoedov/agentic_security,agentic_security,msoedov,msoedov/agentic_security,https://github.com/msoedov/agentic_security,,B.6,framework,community,61.2,1919,269,0,Python,,2026-07-07T18:45:29.195112+00:00
TencentCloudADP/youtu-agent,youtu-agent,TencentCloudADP,TencentCloudADP/youtu-agent,https://github.com/TencentCloudADP/youtu-agent,,B.6,framework,community,61.2,4583,469,0,Python,,2026-07-07T18:45:29.195112+00:00
FareedKhan-dev/all-agentic-architectures,all-agentic-architectures,FareedKhan-dev,FareedKhan-dev/all-agentic-architectures,https://github.com/FareedKhan-dev/all-agentic-architectures,,B.8,framework,community,61.2,3733,653,0,Jupyter Notebook,,2026-07-07T18:45:29.195112+00:00
ghostwright/phantom,phantom,ghostwright,ghostwright/phantom,https://github.com/ghostwright/phantom,,D.22,template,community,61.2,1441,190,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
ghostwright/ghost-os,ghost-os,ghostwright,ghostwright/ghost-os,https://github.com/ghostwright/ghost-os,,G.44,application,community,61.2,1571,151,0,Swift,,2026-07-07T18:45:29.195112+00:00
agentjido/jido,jido,agentjido,agentjido/jido,https://github.com/agentjido/jido,,B.6,framework,community,61.2,1760,110,0,Elixir,,2026-07-07T18:45:29.195112+00:00
eugeniughelbur/obsidian-second-brain,obsidian-second-brain,eugeniughelbur,eugeniughelbur/obsidian-second-brain,https://github.com/eugeniughelbur/obsidian-second-brain,,E.29,template,community,61.2,3003,364,0,Python,,2026-07-07T18:45:29.195112+00:00
mozilla-ai/any-agent,any-agent,mozilla-ai,mozilla-ai/any-agent,https://github.com/mozilla-ai/any-agent,,H.55,evaluation framework,community,61.2,1181,94,0,Python,,2026-07-07T18:45:29.195112+00:00
softaworks/agent-toolkit,agent-toolkit,softaworks,softaworks/agent-toolkit,https://github.com/softaworks/agent-toolkit,,C.13,application,community,61.1,2156,204,0,Python,,2026-07-07T18:45:29.195112+00:00
gptme/gptme,gptme,gptme,gptme/gptme,https://github.com/gptme/gptme,,F.38,library,community,61.1,4352,395,0,Python,,2026-07-07T18:45:29.195112+00:00
1186258278/OpenClawChineseTranslation,OpenClawChineseTranslation,1186258278,1186258278/OpenClawChineseTranslation,https://github.com/1186258278/OpenClawChineseTranslation,,E.35,library,community,61.1,3803,482,0,JavaScript,,2026-07-07T18:45:29.195112+00:00
Bitterbot-AI/bitterbot-desktop,bitterbot-desktop,Bitterbot-AI,Bitterbot-AI/bitterbot-desktop,https://github.com/Bitterbot-AI/bitterbot-desktop,,E.29,template,community,61.1,2424,421,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
earthtojake/text-to-cad,text-to-cad,earthtojake,earthtojake/text-to-cad,https://github.com/earthtojake/text-to-cad,,E.29,framework,community,61.0,7774,899,0,JavaScript,,2026-07-07T18:45:29.195112+00:00
baserow/baserow,baserow,baserow,baserow/baserow,https://github.com/baserow/baserow,,J.79,application,community,61.0,5263,660,0,Python,,2026-07-07T18:45:29.195112+00:00
mesa/mesa,mesa,mesa,mesa/mesa,https://github.com/mesa/mesa,,B.6,template,community,61.0,3719,1279,0,Python,,2026-07-07T18:45:29.195112+00:00
he-yufeng/CoreCoder,CoreCoder,he-yufeng,he-yufeng/CoreCoder,https://github.com/he-yufeng/CoreCoder,,C.13,application,community,61.0,1472,330,0,Python,,2026-07-07T18:45:29.195112+00:00
ArcReel/ArcReel,ArcReel,ArcReel,ArcReel/ArcReel,https://github.com/ArcReel/ArcReel,,J.77,template,community,61.0,3172,635,0,Python,,2026-07-07T18:45:29.195112+00:00
Mouseww/anything-analyzer,anything-analyzer,Mouseww,Mouseww/anything-analyzer,https://github.com/Mouseww/anything-analyzer,,E.34,template,community,61.0,3237,582,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
shroominic/codeinterpreter-api,codeinterpreter-api,shroominic,shroominic/codeinterpreter-api,https://github.com/shroominic/codeinterpreter-api,,C.13,application,community,61.0,3846,387,0,Python,,2026-07-07T18:45:29.195112+00:00
vectorize-io/hindsight,hindsight,vectorize-io,vectorize-io/hindsight,https://github.com/vectorize-io/hindsight,,F.37,library,community,60.9,18085,1101,0,Python,,2026-07-07T18:45:29.195112+00:00
2FastLabs/agent-squad,agent-squad,2FastLabs,2FastLabs/agent-squad,https://github.com/2FastLabs/agent-squad,,B.6,framework,community,60.9,7685,726,0,Swift,,2026-07-07T18:45:29.195112+00:00
Giskard-AI/giskard-oss,giskard-oss,Giskard-AI,Giskard-AI/giskard-oss,https://github.com/Giskard-AI/giskard-oss,,H.55,evaluation framework,community,60.9,5498,481,0,Python,,2026-07-07T18:45:29.195112+00:00
codeaholicguy/ai-devkit,ai-devkit,codeaholicguy,codeaholicguy/ai-devkit,https://github.com/codeaholicguy/ai-devkit,,B.6,framework,community,60.9,1548,242,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
kellyvv/PhoneClaw,PhoneClaw,kellyvv,kellyvv/PhoneClaw,https://github.com/kellyvv/PhoneClaw,,B.6,framework,community,60.9,1135,153,0,Swift,,2026-07-07T18:45:29.195112+00:00
massgen/MassGen,MassGen,massgen,massgen/MassGen,https://github.com/massgen/MassGen,,B.9,framework,community,60.9,1077,165,0,Python,,2026-07-07T18:45:29.195112+00:00
vibrantlabsai/ragas,ragas,vibrantlabsai,vibrantlabsai/ragas,https://github.com/vibrantlabsai/ragas,https://docs.ragas.io,F.38,library,unclear,60.9,14703,1538,478,Python,Apache-2.0,2026-07-07T18:40:11.409198+00:00
GH05TCREW/pentestagent,pentestagent,GH05TCREW,GH05TCREW/pentestagent,https://github.com/GH05TCREW/pentestagent,,F.39,library,community,60.8,2739,548,0,Python,,2026-07-07T18:45:29.195112+00:00
openai/parameter-golf,parameter-golf,openai,openai/parameter-golf,https://github.com/openai/parameter-golf,,I.67,framework,community,60.7,5138,3320,0,Python,,2026-07-07T18:45:29.195112+00:00
hatchet-dev/hatchet,hatchet,hatchet-dev,hatchet-dev/hatchet,https://github.com/hatchet-dev/hatchet,,B.6,framework,community,60.7,7472,443,0,Go,,2026-07-07T18:45:29.195112+00:00
punkpeye/awesome-mcp-clients,awesome-mcp-clients,punkpeye,punkpeye/awesome-mcp-clients,https://github.com/punkpeye/awesome-mcp-clients,,D.21,MCP client,community,60.7,6510,607,0,,,2026-07-07T18:45:29.195112+00:00
OpenDCAI/DataFlow,DataFlow,OpenDCAI,OpenDCAI/DataFlow,https://github.com/OpenDCAI/DataFlow,,H.55,framework,community,60.7,6045,719,0,Python,,2026-07-07T18:45:29.195112+00:00
rivet-dev/rivet,rivet,rivet-dev,rivet-dev/rivet,https://github.com/rivet-dev/rivet,,J.77,framework,community,60.6,5681,199,0,Rust,,2026-07-07T18:45:29.195112+00:00
ref-tools/ref-tools-mcp,ref-tools-mcp,ref-tools,ref-tools/ref-tools-mcp,https://github.com/ref-tools/ref-tools-mcp,,D.20,MCP server,community,60.6,1138,66,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
butterbase-ai/butterbase,butterbase,butterbase-ai,butterbase-ai/butterbase,https://github.com/butterbase-ai/butterbase,,F.43,template,community,60.6,2364,146,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
HKUDS/RAG-Anything,RAG-Anything,HKUDS,HKUDS/RAG-Anything,https://github.com/HKUDS/RAG-Anything,,F.38,library,community,60.5,22035,2563,0,Python,,2026-07-07T18:45:29.195112+00:00
coleam00/ottomator-agents,ottomator-agents,coleam00,coleam00/ottomator-agents,https://github.com/coleam00/ottomator-agents,,B.6,framework,community,60.5,5664,1941,0,Python,,2026-07-07T18:45:29.195112+00:00
openai/openai-realtime-agents,openai-realtime-agents,openai,openai/openai-realtime-agents,https://github.com/openai/openai-realtime-agents,,J.81,framework,community,60.5,6919,1094,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
langchain-ai/chat-langchain,chat-langchain,langchain-ai,langchain-ai/chat-langchain,https://github.com/langchain-ai/chat-langchain,,H.55,framework,community,60.5,6390,1481,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
freecodexyz/free-code,free-code,freecodexyz,freecodexyz/free-code,https://github.com/freecodexyz/free-code,,H.57,library,community,60.5,8573,2036,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
TencentCloud/CubeSandbox,CubeSandbox,TencentCloud,TencentCloud/CubeSandbox,https://github.com/TencentCloud/CubeSandbox,,G.49,sandbox,community,60.5,8325,698,0,Rust,,2026-07-07T18:45:29.195112+00:00
agentrq/agentrq,agentrq,agentrq,agentrq/agentrq,https://github.com/agentrq/agentrq,,D.20,MCP server,community,60.5,1004,75,0,Go,,2026-07-07T18:45:29.195112+00:00
Tencent/TNN,TNN,Tencent,Tencent/TNN,https://github.com/Tencent/TNN,,A.1,tutorial,community,60.5,4641,773,0,C++,,2026-07-07T18:45:29.195112+00:00
openai/openai-cs-agents-demo,openai-cs-agents-demo,openai,openai/openai-cs-agents-demo,https://github.com/openai/openai-cs-agents-demo,,E.35,framework,community,60.4,6525,1002,0,Python,,2026-07-07T18:45:29.195112+00:00
PySpur-Dev/pyspur,pyspur,PySpur-Dev,PySpur-Dev/pyspur,https://github.com/PySpur-Dev/pyspur,,B.8,framework,community,60.4,5748,428,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
CoderLuii/HolyClaude,HolyClaude,CoderLuii,CoderLuii/HolyClaude,https://github.com/CoderLuii/HolyClaude,,C.13,application,community,60.4,2413,259,0,JavaScript,,2026-07-07T18:45:29.195112+00:00
ComposioHQ/awesome-claude-plugins,awesome-claude-plugins,ComposioHQ,ComposioHQ/awesome-claude-plugins,https://github.com/ComposioHQ/awesome-claude-plugins,,D.20,template,community,60.4,1808,490,0,JavaScript,,2026-07-07T18:45:29.195112+00:00
yilewang/llm-for-zotero,llm-for-zotero,yilewang,yilewang/llm-for-zotero,https://github.com/yilewang/llm-for-zotero,,F.38,library,community,60.4,2192,110,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
SqueezeAILab/LLMCompiler,LLMCompiler,SqueezeAILab,SqueezeAILab/LLMCompiler,https://github.com/SqueezeAILab/LLMCompiler,,B.6,framework,community,60.3,1858,133,0,Python,,2026-07-07T18:45:29.195112+00:00
truera/trulens,trulens,truera,truera/trulens,https://github.com/truera/trulens,,H.55,evaluation framework,community,60.3,3428,309,0,Python,,2026-07-07T18:45:29.195112+00:00
agentskills/agentskills,agentskills,agentskills,agentskills/agentskills,https://github.com/agentskills/agentskills,,E.35,library,community,60.2,22624,1428,0,Python,,2026-07-07T18:45:29.195112+00:00
filipecalegario/awesome-generative-ai,awesome-generative-ai,filipecalegario,filipecalegario/awesome-generative-ai,https://github.com/filipecalegario/awesome-generative-ai,,F.38,template,community,60.2,3497,814,0,,,2026-07-07T18:45:29.195112+00:00
openai/openai-agents-js,openai-agents-js,openai,openai/openai-agents-js,https://github.com/openai/openai-agents-js,,G.52,template,community,60.2,3343,837,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
xingyaoww/code-act,code-act,xingyaoww,xingyaoww/code-act,https://github.com/xingyaoww/code-act,,B.6,framework,community,60.2,1680,140,0,Python,,2026-07-07T18:45:29.195112+00:00
LearningCircuit/local-deep-research,local-deep-research,LearningCircuit,LearningCircuit/local-deep-research,https://github.com/LearningCircuit/local-deep-research,,I.64,gateway,community,60.1,8680,768,0,Python,,2026-07-07T18:45:29.195112+00:00
activeloopai/deeplake,deeplake,activeloopai,activeloopai/deeplake,https://github.com/activeloopai/deeplake,,F.38,library,community,60.1,9205,721,0,C++,,2026-07-07T18:45:29.195112+00:00
coze-dev/coze-loop,coze-loop,coze-dev,coze-dev/coze-loop,https://github.com/coze-dev/coze-loop,,H.53,observability platform,community,60.1,5590,772,0,Go,,2026-07-07T18:45:29.195112+00:00
modem-dev/hunk,hunk,modem-dev,modem-dev/hunk,https://github.com/modem-dev/hunk,,C.16,framework,community,60.1,6321,166,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
Nasiko-Labs/nasiko,nasiko,Nasiko-Labs,Nasiko-Labs/nasiko,https://github.com/Nasiko-Labs/nasiko,,D.24,gateway,community,60.1,3612,551,0,Python,,2026-07-07T18:45:29.195112+00:00
OpenSPG/KAG,KAG,OpenSPG,OpenSPG/KAG,https://github.com/OpenSPG/KAG,,F.39,library,community,60.0,8878,693,0,Python,,2026-07-07T18:45:29.195112+00:00
langroid/langroid,langroid,langroid,langroid/langroid,https://github.com/langroid/langroid,,B.6,framework,community,60.0,4055,381,0,Python,,2026-07-07T18:45:29.195112+00:00
nexu-io/html-anything,html-anything,nexu-io,nexu-io/html-anything,https://github.com/nexu-io/html-anything,,E.35,library,community,59.9,7596,742,0,HTML,,2026-07-07T18:45:29.195112+00:00
superagent-ai/superagent,superagent,superagent-ai,superagent-ai/superagent,https://github.com/superagent-ai/superagent,,F.38,library,community,59.9,6668,961,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
langchain-ai/langgraphjs,langgraphjs,langchain-ai,langchain-ai/langgraphjs,https://github.com/langchain-ai/langgraphjs,,B.8,framework,community,59.9,3094,518,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
ntegrals/10x,10x,ntegrals,ntegrals/10x,https://github.com/ntegrals/10x,,C.13,application,community,59.9,1353,111,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
NVIDIA-NeMo/Guardrails,Guardrails,NVIDIA-NeMo,NVIDIA-NeMo/Guardrails,https://github.com/NVIDIA-NeMo/Guardrails,,H.57,library,community,59.8,6626,750,0,Python,,2026-07-07T18:45:29.195112+00:00
outsourc-e/hermes-workspace,hermes-workspace,outsourc-e,outsourc-e/hermes-workspace,https://github.com/outsourc-e/hermes-workspace,,J.77,application,community,59.8,5985,945,0,JavaScript,,2026-07-07T18:45:29.195112+00:00
e2b-dev/fragments,fragments,e2b-dev,e2b-dev/fragments,https://github.com/e2b-dev/fragments,,C.13,application,community,59.8,6345,866,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
MineDojo/Voyager,Voyager,MineDojo,MineDojo/Voyager,https://github.com/MineDojo/Voyager,,G.51,framework,community,59.8,7033,686,0,JavaScript,,2026-07-07T18:45:29.195112+00:00
microsoft/TypeChat,TypeChat,microsoft,microsoft/TypeChat,https://github.com/microsoft/TypeChat,,J.81,framework,community,59.8,8675,414,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
shyamsaktawat/OpenAlpha_Evolve,OpenAlpha_Evolve,shyamsaktawat,shyamsaktawat/OpenAlpha_Evolve,https://github.com/shyamsaktawat/OpenAlpha_Evolve,,C.13,application,community,59.8,1031,153,0,Python,,2026-07-07T18:45:29.195112+00:00
Xiangyue-Zhang/auto-deep-researcher-24x7,auto-deep-researcher-24x7,Xiangyue-Zhang,Xiangyue-Zhang/auto-deep-researcher-24x7,https://github.com/Xiangyue-Zhang/auto-deep-researcher-24x7,,A.1,tutorial,community,59.8,1237,101,0,Python,,2026-07-07T18:45:29.195112+00:00
HolmesGPT/holmesgpt,holmesgpt,HolmesGPT,HolmesGPT/holmesgpt,https://github.com/HolmesGPT/holmesgpt,,B.6,framework,community,59.7,2804,403,0,Python,,2026-07-07T18:45:29.195112+00:00
qingchencloud/clawpanel,clawpanel,qingchencloud,qingchencloud/clawpanel,https://github.com/qingchencloud/clawpanel,,E.35,library,community,59.7,2879,355,0,JavaScript,,2026-07-07T18:45:29.195112+00:00
cortexkit/magic-context,magic-context,cortexkit,cortexkit/magic-context,https://github.com/cortexkit/magic-context,,B.6,framework,community,59.7,1264,70,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
maziyarpanahi/openmed,openmed,maziyarpanahi,maziyarpanahi/openmed,https://github.com/maziyarpanahi/openmed,,J.80,template,community,59.7,4270,503,0,Python,,2026-07-07T18:45:29.195112+00:00
katanemo/plano,plano,katanemo,katanemo/plano,https://github.com/katanemo/plano,,I.64,gateway,community,59.6,6684,442,0,Rust,,2026-07-07T18:45:29.195112+00:00
microsoft/fara,fara,microsoft,microsoft/fara,https://github.com/microsoft/fara,,G.44,application,community,59.6,5983,581,0,Python,,2026-07-07T18:45:29.195112+00:00
letta-ai/letta-code,letta-code,letta-ai,letta-ai/letta-code,https://github.com/letta-ai/letta-code,,B.6,template,community,59.6,2817,322,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
zilliztech/memsearch,memsearch,zilliztech,zilliztech/memsearch,https://github.com/zilliztech/memsearch,,F.38,library,community,59.6,2211,191,0,Python,,2026-07-07T18:45:29.195112+00:00
darrenhinde/OpenAgentsControl,OpenAgentsControl,darrenhinde,darrenhinde/OpenAgentsControl,https://github.com/darrenhinde/OpenAgentsControl,,C.16,template,community,59.6,4506,362,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
AgentOps-AI/agentops,agentops,AgentOps-AI,AgentOps-AI/agentops,https://github.com/AgentOps-AI/agentops,,I.64,gateway,community,59.5,5685,604,0,Python,,2026-07-07T18:45:29.195112+00:00
Michael-A-Kuykendall/shimmy,shimmy,Michael-A-Kuykendall,Michael-A-Kuykendall/shimmy,https://github.com/Michael-A-Kuykendall/shimmy,,I.64,gateway,community,59.5,5624,541,0,Rust,,2026-07-07T18:45:29.195112+00:00
rllm-org/rllm,rllm,rllm-org,rllm-org/rllm,https://github.com/rllm-org/rllm,,C.13,application,community,59.5,5685,582,0,Python,,2026-07-07T18:45:29.195112+00:00
